verbatim;sentence_id;sentence;token;lemma;pos;term_type;aspect_index;sentiment_index;aspect;sentiment;emotion
pr_nl_e_0415;1;Wel wat minder goede kwaliteit dan de duurdere variant.;['Wel', 'wat', 'minder', 'goede', 'kwaliteit', 'dan', 'de', 'duurdere', 'variant', '.'];['wel', 'wat', 'weinig', 'goed', 'kwaliteit', 'dan', 'de', 'duur', 'variant', '.'];['BW()', 'VNW(onbep,pron,3o,ev)', 'VNW(onbep,grad,comp)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(onder)', 'LID(bep)', 'ADJ(prenom,comp,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[4];[2, 3];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0423;0;Troep;['Troep'];['troep'];['N(soort,ev,basis,zijd,stan)'];NULL;[0];[0];PRODUCT_general;neg;anger
pr_nl_e_0424;3;Heel jammer, Rexona.;['Heel', 'jammer', ',', 'Rexona', '.'];['heel', 'jammer', ',', 'Rexona', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'N(eigen,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_general;very_neg;sadness
pr_nl_e_0435;1;Ruikt wel echt heerlijk;['Ruikt', 'wel', 'echt', 'heerlijk'];['ruiken', 'wel', 'echt', 'heerlijk'];['WW(pv,tgw,met-t)', 'BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];PRODUCT_quality;pos;joy
pr_nl_e_0438;1;Na het slechts twee maal te gebruiken, ging het stuk.;['Na', 'het', 'slechts', 'twee', 'maal', 'te', 'gebruiken', ',', 'ging', 'het', 'stuk', '.'];['na', 'het', 'slechts', 'twee', 'maal', 'te', 'gebruiken', ',', 'gaan', 'het', 'stuk', '.'];['VZ(init)', 'LID(bep)', 'BW()', 'TW(hoofd,prenom,stan)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()', 'WW(pv,verl,ev)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0438;4;Zonde van het geld.;['Zonde', 'van', 'het', 'geld', '.'];['zonde', 'van', 'het', 'geld', '.'];['N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];PRODUCT_price;neg;anger
pr_nl_e_0442;0;kost.3x.zoveel.;['kost.3x.zoveel', '.'];['kost.3x.zoveel', '.'];['TW(hoofd,vrij)', 'LET()'];NULL;[0];[0];PRODUCT_price;neg;dissatisfaction
pr_nl_e_0444;2;Geld niet waard.;['Geld', 'niet', 'waard', '.'];['geld', 'niet', 'waard', '.'];['N(soort,ev,basis,onz,stan)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_price;neg;anger
pr_nl_e_0446;0;Niet zo prettig, zit niet lekker, moet lang uitdruppelen;['Niet', 'zo', 'prettig', ',', 'zit', 'niet', 'lekker', ',', 'moet', 'lang', 'uitdruppelen'];['niet', 'zo', 'prettig', ',', 'zitten', 'niet', 'lekker', ',', 'moeten', 'lang', 'uitdruppelen'];['BW()', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0446;0;Niet zo prettig, zit niet lekker, moet lang uitdruppelen;['Niet', 'zo', 'prettig', ',', 'zit', 'niet', 'lekker', ',', 'moet', 'lang', 'uitdruppelen'];['niet', 'zo', 'prettig', ',', 'zitten', 'niet', 'lekker', ',', 'moeten', 'lang', 'uitdruppelen'];['BW()', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)'];NULL;[4, 5, 6];[4, 5, 6];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0446;0;Niet zo prettig, zit niet lekker, moet lang uitdruppelen;['Niet', 'zo', 'prettig', ',', 'zit', 'niet', 'lekker', ',', 'moet', 'lang', 'uitdruppelen'];['niet', 'zo', 'prettig', ',', 'zitten', 'niet', 'lekker', ',', 'moeten', 'lang', 'uitdruppelen'];['BW()', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)'];NULL;[8, 9, 10];[8, 9, 10];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0452;0;Maatje te klein;['Maatje', 'te', 'klein'];['maatje', 'te', 'klein'];['N(soort,ev,dim,onz,stan)', 'BW()', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_misc;neg;dissatisfaction
pr_nl_e_0456;1;Pure troep;['Pure', 'troep'];['puur', 'troep'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];NULL;[0, 1];[0, 1];PRODUCT_quality;neg;anger
pr_nl_e_0460;1;Echt ontzettend slecht.;['Echt', 'ontzettend', 'slecht', '.'];['echt', 'ontzettend', 'slecht', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_general;very_neg;anger
pr_nl_e_0461;0;Veels te klein.;['Veels', 'te', 'klein', '.'];['veels', 'te', 'klein', '.'];['BW()', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_misc;neg;dissatisfaction
pr_nl_e_0464;0;Bah smaakte naar verf;['Bah', 'smaakte', 'naar', 'verf'];['Bah', 'smaken', 'naar', 'verf'];['N(eigen,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)'];NULL;[1, 2, 3];[1, 2, 3];PRODUCT_quality;neg;disgust
pr_nl_e_0466;0;Zeer slecht;['Zeer', 'slecht'];['zeer', 'slecht'];['BW()', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];PRODUCT_general;very_neg;anger
pr_nl_e_0467;0;Werk helemaal niet;['Werk', 'helemaal', 'niet'];['werk', 'helemaal', 'niet'];['N(soort,ev,basis,onz,stan)', 'BW()', 'BW()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_quality;neg;anger
pr_nl_e_0470;0;flauwe geur weinig krachtig;['flauwe', 'geur', 'weinig', 'krachtig'];['flauw', 'geur', 'weinig', 'krachtig'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VNW(onbep,grad,basis)', 'ADJ(vrij,basis,zonder)'];asp_sent;[1];[0];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0470;0;flauwe geur weinig krachtig;['flauwe', 'geur', 'weinig', 'krachtig'];['flauw', 'geur', 'weinig', 'krachtig'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VNW(onbep,grad,basis)', 'ADJ(vrij,basis,zonder)'];asp_sent;[1];[2, 3];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0471;3;Geen aanrader!;['Geen', 'aanrader', '!'];['geen', 'aanrader', '!'];['VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_general;neg;distrust
pr_nl_e_0474;2;De volgende ook...;['De', 'volgende', 'ook', '...'];['de', 'volgen', 'ook', '...'];['LID(bep)', 'WW(od,prenom,met-e)', 'BW()', 'LET()'];;;;;;
pr_nl_e_0485;2;Blijft wel goed zitten op de badrand.;['Blijft', 'wel', 'goed', 'zitten', 'op', 'de', 'badrand', '.'];['blijven', 'wel', 'goed', 'zitten', 'op', 'de', 'badrand', '.'];['WW(pv,tgw,met-t)', 'BW()', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];PRODUCT_general;pos;satisfaction
pr_nl_e_0491;0;Ziet er leuk uit.;['Ziet', 'er', 'leuk', 'uit', '.'];['zien', 'er', 'leuk', 'uit', '.'];['WW(pv,tgw,met-t)', 'VNW(aanw,adv-pron,3,getal)', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];PRODUCT_appearance;pos;satisfaction
pr_nl_e_0491;1;Voelt lekker aan.;['Voelt', 'lekker', 'aan', '.'];['voelen', 'lekker', 'aan', '.'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_quality;pos;satisfaction
pr_nl_e_0491;3;Maar blijft slecht op de badrand liggen.;['Maar', 'blijft', 'slecht', 'op', 'de', 'badrand', 'liggen', '.'];['maar', 'blijven', 'slecht', 'op', 'de', 'badrand', 'liggen', '.'];['VG(neven)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[1, 2, 3, 4, 5, 6];[1, 2, 3, 4, 5, 6];PRODUCT_usability;neg;dissatisfaction
pr_nl_e_0501;5;Ook verdund heeft het nog altijd zijn kracht.;['Ook', 'verdund', 'heeft', 'het', 'nog', 'altijd', 'zijn', 'kracht', '.'];['ook', 'verdunnen', 'hebben', 'het', 'nog', 'altijd', 'zijn', 'kracht', '.'];['BW()', 'WW(vd,vrij,zonder)', 'WW(pv,tgw,met-t)', 'VNW(pers,pron,3,ev,onz)', 'BW()', 'BW()', 'VNW(bez,det,3,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
pr_nl_e_0505;1;Com;['Com'];['com'];['SPEC(vreemd)'];;;;;;
pr_nl_e_0506;1;Lekker pikant en toch zoet.;['Lekker', 'pikant', 'en', 'toch', 'zoet', '.'];['lekker', 'pikant', 'en', 'toch', 'zoet', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_quality;pos;satisfaction
pr_nl_e_0506;1;Lekker pikant en toch zoet.;['Lekker', 'pikant', 'en', 'toch', 'zoet', '.'];['lekker', 'pikant', 'en', 'toch', 'zoet', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[4];[4];PRODUCT_quality;pos;satisfaction
pr_nl_e_0508;2;Aanwinst!;['Aanwinst', '!'];['aanwinst', '!'];['N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];PRODUCT_general;pos;joy
pr_nl_e_0510;2;Ook heel tevreden met de schoonmaak van de houten vloer.;['Ook', 'heel', 'tevreden', 'met', 'de', 'schoonmaak', 'van', 'de', 'houten', 'vloer', '.'];['ook', 'heel', 'tevreden', 'met', 'de', 'schoonmaak', 'van', 'de', 'houten', 'vloer', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[1, 2];[1, 2];PRODUCT_quality;pos;satisfaction
pr_nl_e_0511;1;Zo fijn dat Swiffer hiervoor heeft gekozen.;['Zo', 'fijn', 'dat', 'Swiffer', 'hiervoor', 'heeft', 'gekozen', '.'];['zo', 'fijn', 'dat', 'Swiffer', 'hiervoor', 'hebben', 'kiezen', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VG(onder)', 'N(eigen,ev,basis,zijd,stan)', 'BW()', 'WW(pv,tgw,met-t)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
pr_nl_e_0511;4;Ik raad dit systeem dan ook iedereen aan;['Ik', 'raad', 'dit', 'systeem', 'dan', 'ook', 'iedereen', 'aan'];['ik', 'raden', 'dit', 'systeem', 'dan', 'ook', 'iedereen', 'aan'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'VNW(aanw,det)', 'N(soort,ev,basis,onz,stan)', 'BW()', 'BW()', 'VNW(onbep,pron,3p,ev)', 'VZ(init)'];asp_sent;[3];[1, 6, 7];PRODUCT_general;pos;trust
pr_nl_e_0517;0;Handig, wasmachinebestendig;['Handig', ',', 'wasmachinebestendig'];['handig', ',', 'wasmachinebestendig'];['ADJ(vrij,basis,zonder)', 'LET()', 'ADJ(vrij,basis,zonder)'];NULL;[0];[0];PRODUCT_usability;pos;satisfaction
pr_nl_e_0519;5;Hij maakt alles snel en streeploos schoon.;['Hij', 'maakt', 'alles', 'snel', 'en', 'streeploos', 'schoon', '.'];['hij', 'maken', 'alles', 'snel', 'en', 'streeploos', 'schoon', '.'];['VNW(pers,pron,3,ev,masc)', 'WW(pv,tgw,met-t)', 'VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2, 3, 4, 5, 6];[1, 2, 3, 4, 5, 6];PRODUCT_quality;pos;satisfaction
pr_nl_e_0524;0;Koop het gerust;['Koop', 'het', 'gerust'];['kopen', 'het', 'gerust'];['WW(pv,tgw,ev)', 'VNW(pers,pron,3,ev,onz)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_general;pos;trust
pr_nl_e_0529;0;Makkelijk te gebruiken;['Makkelijk', 'te', 'gebruiken'];['makkelijk', 'te', 'gebruiken'];['ADJ(vrij,basis,zonder)', 'VZ(init)', 'WW(inf,vrij,zonder)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_usability;pos;satisfaction
pr_nl_e_0532;1;Tevreden.;['Tevreden', '.'];['tevreden', '.'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];PRODUCT_general;pos;satisfaction
pr_nl_e_0537;0;Makkelijk in gebruik;['Makkelijk', 'in', 'gebruik'];['makkelijk', 'in', 'gebruik'];['ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_usability;pos;satisfaction
pr_nl_e_0538;5;Dweilt en droogt super!;['Dweilt', 'en', 'droogt', 'super', '!'];['dweilen', 'en', 'drogen', 'super', '!'];['WW(pv,tgw,met-t)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 3];[0, 3];PRODUCT_quality;pos;joy
pr_nl_e_0538;5;Dweilt en droogt super!;['Dweilt', 'en', 'droogt', 'super', '!'];['dweilen', 'en', 'drogen', 'super', '!'];['WW(pv,tgw,met-t)', 'VG(neven)', 'WW(pv,tgw,met-t)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[2, 3];[2, 3];PRODUCT_quality;pos;joy
pr_nl_e_0542;2;1x gekocht maar nooit weer!;['1x', 'gekocht', 'maar', 'nooit', 'weer', '!'];['1x', 'kopen', 'maar', 'nooit', 'weer', '!'];['SPEC(symb)', 'WW(vd,vrij,zonder)', 'VG(neven)', 'BW()', 'BW()', 'LET()'];NULL;[3, 4];[3, 4];PRODUCT_general;neg;anger
pr_nl_e_0543;0;Pakt goed stof op en is zeer handig in gebruik.;['Pakt', 'goed', 'stof', 'op', 'en', 'is', 'zeer', 'handig', 'in', 'gebruik', '.'];['pakken', 'goed', 'stof', 'op', 'en', 'zijn', 'zeer', 'handig', 'in', 'gebruik', '.'];['WW(pv,tgw,met-t)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VZ(fin)', 'VG(neven)', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];PRODUCT_quality;pos;satisfaction
pr_nl_e_0543;0;Pakt goed stof op en is zeer handig in gebruik.;['Pakt', 'goed', 'stof', 'op', 'en', 'is', 'zeer', 'handig', 'in', 'gebruik', '.'];['pakken', 'goed', 'stof', 'op', 'en', 'zijn', 'zeer', 'handig', 'in', 'gebruik', '.'];['WW(pv,tgw,met-t)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VZ(fin)', 'VG(neven)', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[6, 7, 8, 9];[6, 7, 8, 9];PRODUCT_usability;very_pos;joy
pr_nl_e_0546;2;Snelle levering;['Snelle', 'levering'];['snel', 'levering'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[1];[0];DELIVERY_speed;pos;satisfaction
pr_nl_e_0552;1;Werkt heel onprettig.;['Werkt', 'heel', 'onprettig', '.'];['werken', 'heel', 'onprettig', '.'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_usability;very_neg;anger
pr_nl_e_0553;2;Perfect gewoon;['Perfect', 'gewoon'];['perfect', 'gewoon'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)'];NULL;[0];[0];PRODUCT_general;pos;joy
pr_nl_e_0556;0;De Ajax- eucalyptus allesreiniger is mij zeer goed bevallen.;['De', 'Ajax', '-', 'eucalyptus', 'allesreiniger', 'is', 'mij', 'zeer', 'goed', 'bevallen', '.'];['de', 'Ajax', '-', 'eucalyptus', 'allesreinig', 'zijn', 'mij', 'zeer', 'goed', 'bevallen', '.'];['LID(bep)', 'N(eigen,ev,basis,onz,stan)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,comp,zonder)', 'WW(pv,tgw,ev)', 'VNW(pr,pron,1,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];asp_sent;[1, 2, 3, 4];[7, 8, 9];PRODUCT_general;very_pos;joy
pr_nl_e_0558;1;Opmerkelijk minder rugpijn na het poetsen.;['Opmerkelijk', 'minder', 'rugpijn', 'na', 'het', 'poetsen', '.'];['opmerkelijk', 'weinig', 'rugpijn', 'na', 'het', 'poetsen', '.'];['ADJ(vrij,basis,zonder)', 'VNW(onbep,grad,comp)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'LID(bep)', 'WW(inf,nom,zonder,zonder-n)', 'LET()'];;;;;;
pr_nl_e_0561;1;Gemakkelijk in gebruik.;['Gemakkelijk', 'in', 'gebruik', '.'];['gemakkelijk', 'in', 'gebruik', '.'];['ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_usability;pos;satisfaction
pr_nl_e_0562;0;Ontzettend gemakkelijk in gebruik.;['Ontzettend', 'gemakkelijk', 'in', 'gebruik', '.'];['ontzettend', 'gemakkelijk', 'in', 'gebruik', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];PRODUCT_usability;very_pos;joy
pr_nl_e_0566;5;Ben heel tevreden!;['Ben', 'heel', 'tevreden', '!'];['zijn', 'heel', 'tevreden', '!'];['WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2];[1, 2];PRODUCT_general;very_pos;joy
pr_nl_e_0569;0;Snel schoonmaken tot in de kleinste hoekjes.;['Snel', 'schoonmaken', 'tot', 'in', 'de', 'kleinste', 'hoekjes', '.'];['snel', 'schoonmaken', 'tot', 'in', 'de', 'klein', 'hoek', '.'];['ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,sup,met-e,stan)', 'N(soort,mv,dim)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_general;pos;satisfaction
pr_nl_e_0575;0;Prachtig artikel, jammer dat de steel maar 1.30m lang is.;['Prachtig', 'artikel', ',', 'jammer', 'dat', 'de', 'steel', 'maar', '1.30', 'm', 'lang', 'is', '.'];['prachtig', 'artikel', ',', 'jammer', 'dat', 'de', 'steel', 'maar', '1.30', 'm', 'lang', 'zijn', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()', 'ADJ(vrij,basis,zonder)', 'VG(onder)', 'LID(bep)', 'ADJ(vrij,basis,zonder)', 'BW()', 'TW(hoofd,prenom,stan)', 'SPEC(symb)', 'ADJ(vrij,basis,zonder)', 'WW(pv,tgw,ev)', 'LET()'];asp_sent;[1];[0];PRODUCT_appearance;pos;joy
pr_nl_e_0575;0;Prachtig artikel, jammer dat de steel maar 1.30m lang is.;['Prachtig', 'artikel', ',', 'jammer', 'dat', 'de', 'steel', 'maar', '1.30', 'm', 'lang', 'is', '.'];['prachtig', 'artikel', ',', 'jammer', 'dat', 'de', 'steel', 'maar', '1.30', 'm', 'lang', 'zijn', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()', 'ADJ(vrij,basis,zonder)', 'VG(onder)', 'LID(bep)', 'ADJ(vrij,basis,zonder)', 'BW()', 'TW(hoofd,prenom,stan)', 'SPEC(symb)', 'ADJ(vrij,basis,zonder)', 'WW(pv,tgw,ev)', 'LET()'];NULL;[3, 4, 5, 6, 7, 8, 9, 10, 11];[3, 4, 5, 6, 7, 8, 9, 10, 11];PRODUCT_usability;neg;sadness
pr_nl_e_0578;0;Goed schoonmaakproduct;['Goed', 'schoonmaakproduct'];['goed', 'schoonmaakproduct'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)'];asp_sent;[1];[0];PRODUCT_general;pos;satisfaction
pr_nl_e_0581;0;Prima schoonmaakmiddel;['Prima', 'schoonmaakmiddel'];['prima', 'schoonmaakmiddel'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)'];asp_sent;[1];[0];PRODUCT_general;pos;satisfaction
pr_nl_e_0582;2;Maakt aardig schoon.;['Maakt', 'aardig', 'schoon', '.'];['maken', 'aardig', 'schoon', '.'];['WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PRODUCT_quality;pos;satisfaction
pr_nl_e_0591;0;Ideale uitdeeldoos;['Ideale', 'uitdeeldoos'];['ideaal', 'uitdeeldoos'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[1];[0];PRODUCT_general;pos;joy
pr_nl_e_0592;1;Het ruikt heerlijk fris.;['Het', 'ruikt', 'heerlijk', 'fris', '.'];['het', 'ruiken', 'heerlijk', 'fris', '.'];['VNW(pers,pron,3,ev,onz)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];PRODUCT_quality;pos;joy
pr_nl_e_0592;3;Het maakt streeploos schoon, droogt snel op.;['Het', 'maakt', 'streeploos', 'schoon', ',', 'droogt', 'snel', 'op', '.'];['het', 'maken', 'streeploos', 'schoon', ',', 'drogen', 'snel', 'op', '.'];['VNW(pers,pron,3,ev,onz)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];PRODUCT_quality;pos;satisfaction
pr_nl_e_0592;3;Het maakt streeploos schoon, droogt snel op.;['Het', 'maakt', 'streeploos', 'schoon', ',', 'droogt', 'snel', 'op', '.'];['het', 'maken', 'streeploos', 'schoon', ',', 'drogen', 'snel', 'op', '.'];['VNW(pers,pron,3,ev,onz)', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,met-t)', 'ADJ(vrij,basis,zonder)', 'VZ(fin)', 'LET()'];NULL;[5, 6, 7];[5, 6, 7];PRODUCT_quality;pos;satisfaction
pr_nl_e_0600;0;Vandaag ontvangen.;['Vandaag', 'ontvangen', '.'];['vandaag', 'ontvangen', '.'];['BW()', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
pr_nl_e_0601;0;Te waterig en te weinig vanillesmaak.;['Te', 'waterig', 'en', 'te', 'weinig', 'vanillesmaak', '.'];['te', 'waterig', 'en', 'te', 'weinig', 'vanillesmaak', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'BW()', 'VNW(onbep,grad,basis)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1];[0, 1];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0601;0;Te waterig en te weinig vanillesmaak.;['Te', 'waterig', 'en', 'te', 'weinig', 'vanillesmaak', '.'];['te', 'waterig', 'en', 'te', 'weinig', 'vanillesmaak', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'BW()', 'VNW(onbep,grad,basis)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[3, 4, 5];[3, 4, 5];PRODUCT_quality;neg;dissatisfaction
pr_nl_e_0610;1;Misbruik maken van de situatie.;['Misbruik', 'maken', 'van', 'de', 'situatie', '.'];['misbruik', 'maken', 'van', 'de', 'situatie', '.'];['N(soort,ev,basis,onz,stan)', 'WW(inf,vrij,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];COMPANY_reliability;neg;distrust
pr_nl_e_0618;0;Prima product;['Prima', 'product'];['prima', 'product'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)'];asp_sent;[1];[0];PRODUCT_general;pos;satisfaction
pr_nl_e_0630;0;Kwetsbaar plastic onderkant;['Kwetsbaar', 'plastic', 'onderkant'];['kwetsbaar', 'plastic', 'onderkant'];['ADJ(vrij,basis,zonder)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)'];asp_sent;[1];[0];PRODUCT_quality;neg;dissatisfaction
