verbatim;sentence_id;sentence;token;lemma;pos;term_type;aspect_index;sentiment_index;aspect;sentiment;emotion
al_nl_e_0432;5;Een beetje chagrijnig.;['Een', 'beetje', 'chagrijnig', '.'];['een', 'beetje', 'chagrijnig', '.'];['LID(onbep)', 'N(soort,ev,dim,onz,stan)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2];[1, 2];PERSONNEL_hospitality;neg;dissatisfaction
al_nl_e_0434;7;Dit was de eerste keer met KLM maar ook de laatste.;['Dit', 'was', 'de', 'eerste', 'keer', 'met', 'KLM', 'maar', 'ook', 'de', 'laatste', '.'];['dit', 'zijn', 'de', 'een', 'keer', 'met', 'KLM', 'maar', 'ook', 'de', 'laat', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,verl,ev)', 'LID(bep)', 'TW(rang,prenom,stan)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'N(eigen,ev,basis,zijd,stan)', 'VG(neven)', 'BW()', 'LID(bep)', 'ADJ(nom,sup,met-e,zonder-n,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];COMPANY_general;neg;distrust
al_nl_e_0436;2;Op mail en appjes krijg je geen reactie.;['Op', 'mail', 'en', 'appjes', 'krijg', 'je', 'geen', 'reactie', '.'];['op', 'mail', 'en', 'appje', 'krijgen', 'je', 'geen', 'reactie', '.'];['VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'N(soort,mv,dim)', 'WW(pv,tgw,ev)', 'VNW(pers,pron,2v,ev)', 'VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[7];[6];MARCOM_availability;neg;dissatisfaction
al_nl_e_0436;4;|GU| |RRSzgoEG| |c|;['|GU|', '|RRSzgoEG|', '|c|'];['|GU|', '|RRSzgoEG|', '|c|'];['SPEC(deeleigen)', 'SPEC(deeleigen)', 'SPEC(deeleigen)'];;;;;;
al_nl_e_0440;1;Heb heel wat vluchten gemaakt met Transavia.;['Heb', 'heel', 'wat', 'vluchten', 'gemaakt', 'met', 'Transavia', '.'];['hebben', 'heel', 'wat', 'vlucht', 'maken', 'met', 'Transavia', '.'];['WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'VNW(onbep,pron,3o,ev)', 'N(soort,mv,basis)', 'WW(vd,vrij,zonder)', 'VZ(init)', 'N(eigen,ev,basis,onz,stan)', 'LET()'];;;;;;
al_nl_e_0441;0;Transavia is niet bereikbaar.;['Transavia', 'is', 'niet', 'bereikbaar', '.'];['Transavia', 'zijn', 'niet', 'bereikbaar', '.'];['N(eigen,ev,basis,zijd,stan)', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[2, 3];MARCOM_availability;neg;dissatisfaction
al_nl_e_0441;4;Onacceptabel.;['Onacceptabel', '.'];['onacceptabel', '.'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];COMPANY_general;neg;anger
al_nl_e_0442;3;Binnen 1 week stond het geld op mijn rekening.;['Binnen', '1', 'week', 'stond', 'het', 'geld', 'op', 'mijn', 'rekening', '.'];['binnen', '1', 'week', 'staan', 'het', 'geld', 'op', 'mijn', 'rekening', '.'];['VZ(init)', 'TW(hoofd,vrij)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8];[0, 1, 2, 3, 4, 5, 6, 7, 8];COMPANY_reliability;pos;satisfaction
al_nl_e_0446;1;Half maart naar Spanje.;['Half', 'maart', 'naar', 'Spanje', '.'];['half', 'maart', 'naar', 'Spanje', '.'];['ADJ(prenom,basis,zonder)', 'N(eigen,ev,basis,zijd,stan)', 'VZ(init)', 'N(eigen,ev,basis,onz,stan)', 'LET()'];;;;;;
al_nl_e_0447;2;Echter wel over het instappen.;['Echter', 'wel', 'over', 'het', 'instappen', '.'];['echter', 'wel', 'over', 'het', 'instappen', '.'];['BW()', 'BW()', 'VZ(init)', 'LID(bep)', 'WW(inf,nom,zonder,zonder-n)', 'LET()'];;;;;;
al_nl_e_0454;0;De service was prima.;['De', 'service', 'was', 'prima', '.'];['de', 'service', 'zijn', 'prima', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[3];PERSONNEL_service;pos;satisfaction
al_nl_e_0454;7;Niet erg netjes.;['Niet', 'erg', 'netjes', '.'];['niet', 'erg', 'net', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,dim,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];COMPANY_reliability;neg;dissatisfaction
al_nl_e_0455;2;De vlucht was tamelijk rustig, veel zitplaatsen waren vrij.;['De', 'vlucht', 'was', 'tamelijk', 'rustig', ',', 'veel', 'zitplaatsen', 'waren', 'vrij', '.'];['de', 'vlucht', 'zijn', 'tamelijk', 'rustig', ',', 'veel', 'zitplaats', 'zijn', 'vrij', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'VNW(onbep,grad,basis)', 'N(soort,mv,basis)', 'WW(pv,verl,mv)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[3, 4];FLIGHT_general;pos;satisfaction
al_nl_e_0455;6;Kennelijk is dat de policy.;['Kennelijk', 'is', 'dat', 'de', 'policy', '.'];['kennelijk', 'zijn', 'dat', 'de', 'policy', '.'];['ADJ(vrij,basis,zonder)', 'WW(pv,tgw,ev)', 'VG(onder)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0455;10;Ik weet niet waarom niet, ik weet ook niet wat zich precies afspeelde.;['Ik', 'weet', 'niet', 'waarom', 'niet', ',', 'ik', 'weet', 'ook', 'niet', 'wat', 'zich', 'precies', 'afspeelde', '.'];['ik', 'weten', 'niet', 'waarom', 'niet', ',', 'ik', 'weten', 'ook', 'niet', 'wat', 'zich', 'precies', 'afspelen', '.'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'BW()', 'BW()', 'BW()', 'LET()', 'VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'BW()', 'BW()', 'VNW(vb,pron,3o,ev)', 'VNW(refl,pron,3,getal)', 'ADJ(vrij,basis,zonder)', 'WW(pv,verl,ev)', 'LET()'];;;;;;
al_nl_e_0457;10;Com).;['Com', ')', '.'];['com', ')', '.'];['SPEC(vreemd)', 'LET()', 'LET()'];;;;;;
al_nl_e_0457;22;Bron: insideflyer.;['Bron', ':', 'insideflyer', '.'];['bron', ':', 'insideflyer', '.'];['N(soort,ev,basis,zijd,stan)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0460;0;Het was best lastig dat mijn vlucht niet op de afgesproken dag vertrok.;['Het', 'was', 'best', 'lastig', 'dat', 'mijn', 'vlucht', 'niet', 'op', 'de', 'afgesproken', 'dag', 'vertrok', '.'];['het', 'zijn', 'goed', 'lastig', 'dat', 'mijn', 'vlucht', 'niet', 'op', 'de', 'afspreken', 'dag', 'vertrekken', '.'];['VNW(pers,pron,3,ev,onz)', 'WW(pv,verl,ev)', 'ADJ(vrij,sup,zonder)', 'ADJ(vrij,basis,zonder)', 'VG(onder)', 'VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'BW()', 'VZ(init)', 'LID(bep)', 'WW(vd,prenom,zonder)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'LET()'];asp_sent;[6, 7, 8, 9, 10, 11, 12];[3];FLIGHT_punctuality;neg;dissatisfaction
al_nl_e_0462;3;Ik ga vaker met ze vliegen:);['Ik', 'ga', 'vaker', 'met', 'ze', 'vliegen', ':', ')'];['ik', 'gaan', 'vaak', 'met', 'ze', 'vliegen', ':', ')'];['VNW(pers,pron,1,ev)', 'WW(pv,tgw,ev)', 'ADJ(vrij,comp,zonder)', 'VZ(init)', 'VNW(pers,pron,3,mv)', 'WW(pv,tgw,mv)', 'LET()', 'LET()'];NULL;[0, 1, 2, 3, 4, 5];[0, 1, 2, 3, 4, 5];COMPANY_general;pos;trust
al_nl_e_0463;1;Bij aankomst 2 uur voor vertrek een enorme lange brede rij.;['Bij', 'aankomst', '2', 'uur', 'voor', 'vertrek', 'een', 'enorme', 'lange', 'brede', 'rij', '.'];['bij', 'aankomst', '2', 'uur', 'voor', 'vertrek', 'een', 'enorm', 'lang', 'breed', 'rij', '.'];['VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'TW(hoofd,prenom,stan)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'ADJ(prenom,basis,met-e,stan)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0463;4;Geklaagd over de slechte service en de chaos met inchecken.;['Geklaagd', 'over', 'de', 'slechte', 'service', 'en', 'de', 'chaos', 'met', 'inchecken', '.'];['klagen', 'over', 'de', 'slecht', 'service', 'en', 'de', 'chaos', 'met', 'inchecken', '.'];['WW(vd,vrij,zonder)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];asp_sent;[4];[3];AIRPORT_service;neg;dissatisfaction
al_nl_e_0463;4;Geklaagd over de slechte service en de chaos met inchecken.;['Geklaagd', 'over', 'de', 'slechte', 'service', 'en', 'de', 'chaos', 'met', 'inchecken', '.'];['klagen', 'over', 'de', 'slecht', 'service', 'en', 'de', 'chaos', 'met', 'inchecken', '.'];['WW(vd,vrij,zonder)', 'VZ(init)', 'LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];asp_sent;[9];[7];COMPANY_service;neg;dissatisfaction
al_nl_e_0463;6;Geen compensatie gekregen.;['Geen', 'compensatie', 'gekregen', '.'];['geen', 'compensatie', 'krijgen', '.'];['VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];asp_sent;[1, 2];[0];COMPANY_reliability;neg;dissatisfaction
al_nl_e_0463;7;Nooit meer Transavia voor mij.;['Nooit', 'meer', 'Transavia', 'voor', 'mij', '.'];['nooit', 'veel', 'Transavia', 'voor', 'mij', '.'];['BW()', 'VNW(onbep,grad,comp)', 'N(eigen,ev,basis,onz,stan)', 'VZ(init)', 'VNW(pr,pron,1,ev)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];COMPANY_general;neg;distrust
al_nl_e_0464;1;Goed dus!;['Goed', 'dus', '!'];['goed', 'dus', '!'];['ADJ(vrij,basis,zonder)', 'BW()', 'LET()'];NULL;[0];[0];FLIGHT_general;pos;satisfaction
al_nl_e_0467;1;Helaas is het e-incheck niet makkelijk voor een familie.;['Helaas', 'is', 'het', 'e-incheck', 'niet', 'makkelijk', 'voor', 'een', 'familie', '.'];['helaas', 'zijn', 'het', 'e-incheck', 'niet', 'makkelijk', 'voor', 'een', 'familie', '.'];['BW()', 'WW(pv,tgw,ev)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0471;3;Had 1 gate verder gemoeten.;['Had', '1', 'gate', 'verder', 'gemoeten', '.'];['hebben', '1', 'gaen', 'verder', 'moeten', '.'];['WW(pv,verl,ev)', 'TW(hoofd,vrij)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0471;8;Leuk.;['Leuk', '.'];['leuk', '.'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];FOOD&DRINKS_availability;pos;satisfaction
al_nl_e_0472;6;Verder een rustige, prettige vlucht.;['Verder', 'een', 'rustige', ',', 'prettige', 'vlucht', '.'];['verder', 'een', 'rustig', ',', 'prettig', 'vlucht', '.'];['BW()', 'LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[5];[4];FLIGHT_general;pos;satisfaction
al_nl_e_0472;6;Verder een rustige, prettige vlucht.;['Verder', 'een', 'rustige', ',', 'prettige', 'vlucht', '.'];['verder', 'een', 'rustig', ',', 'prettig', 'vlucht', '.'];['BW()', 'LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[5];[2];FLIGHT_general;pos;satisfaction
al_nl_e_0473;1;Goede bediening aan boord!;['Goede', 'bediening', 'aan', 'boord', '!'];['goed', 'bediening', 'aan', 'boord', '!'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'N(soort,ev,basis,genus,stan)', 'LET()'];asp_sent;[1];[0];PERSONNEL_service;pos;satisfaction
al_nl_e_0475;6;Erg leuk;['Erg', 'leuk'];['erg', 'leuk'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];PERSONNEL_general;very_pos;joy
al_nl_e_0476;2;Bedankt voor de service KLM!;['Bedankt', 'voor', 'de', 'service', 'KLM', '!'];['bedanken', 'voor', 'de', 'service', 'KLM', '!'];['WW(pv,tgw,met-t)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'N(eigen,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];PERSONNEL_service;pos;joy
al_nl_e_0477;0;Waardeloos!;['Waardeloos', '!'];['waardeloos', '!'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];COMPANY_general;neg;anger
al_nl_e_0478;0;Op alle onderdelen te laat...;['Op', 'alle', 'onderdelen', 'te', 'laat', '...'];['op', 'al', 'onderdeel', 'te', 'laat', '...'];['VZ(init)', 'VNW(onbep,det)', 'N(soort,mv,basis)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[3, 4];[3, 4];FLIGHT_punctuality;neg;dissatisfaction
al_nl_e_0478;3;Waarom geen 7 dagen!?;['Waarom', 'geen', '7', 'dagen', '!', '?'];['waarom', 'geen', '7', 'dag', '!', '?'];['BW()', 'VNW(onbep,det)', 'TW(hoofd,prenom,stan)', 'N(soort,mv,basis)', 'LET()', 'LET()'];;;;;;
al_nl_e_0478;6;Tuurlijk 25 min.;['Tuurlijk', '25', 'min', '.'];['tuurlijk', '25', 'min', '.'];['ADJ(vrij,basis,zonder)', 'TW(hoofd,prenom,stan)', 'BW()', 'LET()'];;;;;;
al_nl_e_0479;5;Verder was het, nogmaals, een prima vlucht met prima bediening.;['Verder', 'was', 'het', ',', 'nogmaals', ',', 'een', 'prima', 'vlucht', 'met', 'prima', 'bediening', '.'];['verder', 'zijn', 'het', ',', 'nogmaals', ',', 'een', 'prima', 'vlucht', 'met', 'prima', 'bediening', '.'];['BW()', 'WW(pv,verl,ev)', 'VNW(pers,pron,3,ev,onz)', 'LET()', 'BW()', 'LET()', 'LID(onbep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[8];[7];FLIGHT_general;pos;satisfaction
al_nl_e_0479;5;Verder was het, nogmaals, een prima vlucht met prima bediening.;['Verder', 'was', 'het', ',', 'nogmaals', ',', 'een', 'prima', 'vlucht', 'met', 'prima', 'bediening', '.'];['verder', 'zijn', 'het', ',', 'nogmaals', ',', 'een', 'prima', 'vlucht', 'met', 'prima', 'bediening', '.'];['BW()', 'WW(pv,verl,ev)', 'VNW(pers,pron,3,ev,onz)', 'LET()', 'BW()', 'LET()', 'LID(onbep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[11];[10];PERSONNEL_service;pos;satisfaction
al_nl_e_0481;2;Dat is het enige minpunt.;['Dat', 'is', 'het', 'enige', 'minpunt', '.'];['dat', 'zijn', 'het', 'enig', 'minpunt', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,tgw,ev)', 'LID(bep)', 'VNW(onbep,det)', 'N(soort,ev,basis,onz,stan)', 'LET()'];;;;;;
al_nl_e_0483;6;Dat heeft twee dagen geduurd.;['Dat', 'heeft', 'twee', 'dagen', 'geduurd', '.'];['dat', 'hebben', 'twee', 'dag', 'duren', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,tgw,met-t)', 'TW(hoofd,prenom,stan)', 'N(soort,mv,basis)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0490;0;Alles verliep lekker vlot en ontspannen.;['Alles', 'verliep', 'lekker', 'vlot', 'en', 'ontspannen', '.'];['alles', 'verlopen', 'lekker', 'vlot', 'en', 'ontspannen', '.'];['VNW(onbep,pron,3o,ev)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[2, 3];[2, 3];FLIGHT_general;pos;satisfaction
al_nl_e_0490;0;Alles verliep lekker vlot en ontspannen.;['Alles', 'verliep', 'lekker', 'vlot', 'en', 'ontspannen', '.'];['alles', 'verlopen', 'lekker', 'vlot', 'en', 'ontspannen', '.'];['VNW(onbep,pron,3o,ev)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[5];[5];FLIGHT_general;pos;satisfaction
al_nl_e_0492;2;Bizar!;['Bizar', '!'];['bizar', '!'];['ADJ(vrij,basis,zonder)', 'LET()'];;;;;;
al_nl_e_0498;2;Alles probleemloos en goed verlopen.;['Alles', 'probleemloos', 'en', 'goed', 'verlopen', '.'];['alles', 'probleemloos', 'en', 'goed', 'verlopen', '.'];['VNW(onbep,pron,3o,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];FLIGHT_general;pos;satisfaction
al_nl_e_0499;1;Niet dat de KLM er wat aan kan doen.;['Niet', 'dat', 'de', 'KLM', 'er', 'wat', 'aan', 'kan', 'doen', '.'];['niet', 'dat', 'de', 'KLM', 'er', 'wat', 'aan', 'kunnen', 'doen', '.'];['BW()', 'VG(onder)', 'LID(bep)', 'N(eigen,ev,basis,zijd,stan)', 'VNW(aanw,adv-pron,3,getal)', 'VNW(vb,pron,3o,ev)', 'VZ(fin)', 'WW(pv,tgw,ev)', 'WW(inf,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0501;0;Heenreis Just on time.;['Heenreis', 'Just', 'on', 'time', '.'];['Heenreis', 'Just', 'on', 'time', '.'];['SPEC(deeleigen)', 'SPEC(deeleigen)', 'SPEC(vreemd)', 'SPEC(vreemd)', 'LET()'];;;;;;
al_nl_e_0501;3;Top geregeld!;['Top', 'geregeld', '!'];['top', 'regelen', '!'];['N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];COMPANY_service;pos;joy
al_nl_e_0502;0;Zie enquete.;['Zie', 'enquete', '.'];['zien', 'enquete', '.'];['WW(pv,tgw,ev)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
al_nl_e_0506;3;Beetje jammer;['Beetje', 'jammer'];['beetje', 'jammer'];['N(soort,ev,dim,onz,stan)', 'ADJ(vrij,basis,zonder)'];NULL;[0, 1];[0, 1];FLIGHT_general;neg;dissatisfaction
al_nl_e_0507;3;Schande!;['Schande', '!'];['schande', '!'];['N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];COMPANY_general;neg;anger
al_nl_e_0510;12;Chapeau!;['Chapeau', '!'];['chapeau', '!'];['N(soort,ev,basis,onz,stan)', 'LET()'];;;;;;
al_nl_e_0511;5;Waarom dan pas?;['Waarom', 'dan', 'pas', '?'];['waarom', 'dan', 'pas', '?'];['BW()', 'BW()', 'BW()', 'LET()'];;;;;;
al_nl_e_0512;1;Vriendelijk en attent personeel.;['Vriendelijk', 'en', 'attent', 'personeel', '.'];['vriendelijk', 'en', 'attent', 'personeel', '.'];['ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[3];[0];PERSONNEL_friendliness;pos;satisfaction
al_nl_e_0512;1;Vriendelijk en attent personeel.;['Vriendelijk', 'en', 'attent', 'personeel', '.'];['vriendelijk', 'en', 'attent', 'personeel', '.'];['ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[3];[2];PERSONNEL_hospitality;pos;satisfaction
al_nl_e_0513;4;Helemaal mooi dachten wij.;['Helemaal', 'mooi', 'dachten', 'wij', '.'];['helemaal', 'mooi', 'denken', 'wij', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'WW(pv,verl,mv)', 'VNW(pers,pron,1,mv)', 'LET()'];;;;;;
al_nl_e_0513;43;Het adres zou verkeerd zijn opgegeven.;['Het', 'adres', 'zou', 'verkeerd', 'zijn', 'opgegeven', '.'];['het', 'adres', 'zullen', 'verkeerd', 'zijn', 'opgeven', '.'];['LID(bep)', 'N(soort,ev,basis,onz,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0514;2;Geheel tevreden dus en kan Transavia volledig aanbevelen.;['Geheel', 'tevreden', 'dus', 'en', 'kan', 'Transavia', 'volledig', 'aanbevelen', '.'];['geheel', 'tevreden', 'dus', 'en', 'kunnen', 'Transavia', 'volledig', 'aanbevelen', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'BW()', 'VG(neven)', 'WW(pv,tgw,ev)', 'N(eigen,ev,basis,onz,stan)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];asp_sent;[5];[6, 7];COMPANY_general;pos;trust
al_nl_e_0514;2;Geheel tevreden dus en kan Transavia volledig aanbevelen.;['Geheel', 'tevreden', 'dus', 'en', 'kan', 'Transavia', 'volledig', 'aanbevelen', '.'];['geheel', 'tevreden', 'dus', 'en', 'kunnen', 'Transavia', 'volledig', 'aanbevelen', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'BW()', 'VG(neven)', 'WW(pv,tgw,ev)', 'N(eigen,ev,basis,onz,stan)', 'ADJ(vrij,basis,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];FLIGHT_general;pos;joy
al_nl_e_0515;2;Prima!;['Prima', '!'];['prima', '!'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];BOOKING_general;pos;satisfaction
al_nl_e_0517;3;Helmaal SUPER TOP!!!;['Helmaal', 'SUPER', 'TOP', '!', '!', '!'];['helmaal', 'SUPER', 'TOP', '!', '!', '!'];['SPEC(vreemd)', 'SPEC(vreemd)', 'SPEC(vreemd)', 'LET()', 'LET()', 'LET()'];NULL;[1, 2];[1, 2];COMPANY_general;very_pos;joy
al_nl_e_0524;0;Dikke middelvinger voor deze maatschappij.;['Dikke', 'middelvinger', 'voor', 'deze', 'maatschappij', '.'];['dik', 'middelvinger', 'voor', 'deze', 'maatschappij', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'VNW(aanw,det)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];COMPANY_general;very_neg;anger
al_nl_e_0526;0;Geweldig, ben super tevreden;['Geweldig', ',', 'ben', 'super', 'tevreden'];['geweldig', ',', 'zijn', 'super', 'tevreden'];['ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)'];NULL;[0];[0];FLIGHT_general;pos;joy
al_nl_e_0526;0;Geweldig, ben super tevreden;['Geweldig', ',', 'ben', 'super', 'tevreden'];['geweldig', ',', 'zijn', 'super', 'tevreden'];['ADJ(vrij,basis,zonder)', 'LET()', 'WW(pv,tgw,ev)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)'];NULL;[3, 4];[3, 4];FLIGHT_general;very_pos;joy
al_nl_e_0527;2;Moest hiervoor ook nog bijbetalen.;['Moest', 'hiervoor', 'ook', 'nog', 'bijbetalen', '.'];['moesten', 'hiervoor', 'ook', 'nog', 'bijbetalen', '.'];['WW(pv,tgw,ev)', 'BW()', 'BW()', 'BW()', 'WW(inf,vrij,zonder)', 'LET()'];;;;;;
al_nl_e_0527;4;Nog steeds niet ontvangen.;['Nog', 'steeds', 'niet', 'ontvangen', '.'];['nog', 'steeds', 'niet', 'ontvangen', '.'];['BW()', 'BW()', 'BW()', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];COMPANY_reliability;neg;dissatisfaction
al_nl_e_0529;0;Mijn ervaring bij en Met TransAvie is positief.;['Mijn', 'ervaring', 'bij', 'en', 'Met', 'TransAvie', 'is', 'positief', '.'];['mijn', 'ervaring', 'bij', 'en', 'met', 'TransAvie', 'zijn', 'positief', '.'];['VNW(bez,det,1,ev)', 'N(soort,ev,basis,zijd,stan)', 'VZ(fin)', 'VG(neven)', 'VZ(init)', 'N(eigen,ev,basis,zijd,stan)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1, 2, 3, 4, 5];[7];COMPANY_general;pos;satisfaction
al_nl_e_0532;6;Heel slecht om zo met je klanten om te gaan!;['Heel', 'slecht', 'om', 'zo', 'met', 'je', 'klanten', 'om', 'te', 'gaan', '!'];['heel', 'slecht', 'om', 'zo', 'met', 'je', 'klant', 'om', 'te', 'gaan', '!'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'BW()', 'VZ(init)', 'VNW(bez,det,2v,ev)', 'N(soort,mv,basis)', 'VZ(init)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9];COMPANY_service;very_neg;anger
