verbatim;sentence_id;sentence;token;lemma;pos;term_type;aspect_index;sentiment_index;aspect;sentiment;emotion
ho_nl_e_0423;2;Vriendelijk personeel.;['Vriendelijk', 'personeel', '.'];['vriendelijk', 'personeel', '.'];['ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[1];[0];PERSONNEL_friendliness;pos;satisfaction
ho_nl_e_0428;1;Prijs kwaliteit zit wel goed.;['Prijs', 'kwaliteit', 'zit', 'wel', 'goed', '.'];['prijs', 'kwaliteit', 'zitten', 'wel', 'goed', '.'];['N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0, 1];[2, 3, 4];HOTEL_price;pos;satisfaction
ho_nl_e_0428;4;Personeel altijd vriendelijk.;['Personeel', 'altijd', 'vriendelijk', '.'];['personeel', 'altijd', 'vriendelijk', '.'];['N(soort,ev,basis,onz,stan)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[2];PERSONNEL_friendliness;pos;satisfaction
ho_nl_e_0428;5;We komen er graag.;['We', 'komen', 'er', 'graag', '.'];['we', 'komen', 'er', 'graag', '.'];['VNW(pers,pron,1,mv)', 'WW(pv,tgw,mv)', 'VNW(aanw,adv-pron,3,getal)', 'BW()', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];HOTEL_general;pos;joy
ho_nl_e_0430;7;Locatie direct aan het strand.;['Locatie', 'direct', 'aan', 'het', 'strand', '.'];['locatie', 'direct', 'aan', 'het', 'strand', '.'];['N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[0];[1, 2, 3, 4];HOTEL_location;pos;satisfaction
ho_nl_e_0431;6;Onaanvaardbaar!;['Onaanvaardbaar', '!'];['onaanvaardbaar', '!'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];HOTEL_reliability;neg;anger
ho_nl_e_0431;7;Zeker niet klantvriendelijk!;['Zeker', 'niet', 'klantvriendelijk', '!'];['zeker', 'niet', 'klantvriendelijk', '!'];['ADJ(vrij,basis,zonder)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];PERSONNEL_friendliness;very_neg;anger
ho_nl_e_0431;8;Enorm ontgoocheld!;['Enorm', 'ontgoocheld', '!'];['enorm', 'ontgoochelen', '!'];['ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];HOTEL_reliability;very_neg;sadness
ho_nl_e_0432;0;Afgelopen weekend 2 nachtjes in dit hotel verbleven.;['Afgelopen', 'weekend', '2', 'nachtjes', 'in', 'dit', 'hotel', 'verbleven', '.'];['aflopen', 'weekend', '2', 'nacht', 'in', 'dit', 'hotel', 'verblijven', '.'];['WW(vd,prenom,zonder)', 'N(soort,ev,basis,onz,stan)', 'TW(hoofd,prenom,stan)', 'N(soort,mv,dim)', 'VZ(init)', 'VNW(aanw,det)', 'N(soort,ev,basis,onz,stan)', 'WW(pv,verl,mv)', 'LET()'];;;;;;
ho_nl_e_0432;1;Prima service.;['Prima', 'service', '.'];['prima', 'service', '.'];['ADJ(vrij,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[1];[0];PERSONNEL_service;pos;satisfaction
ho_nl_e_0432;9;Top.;['Top', '.'];['top', '.'];['N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0];[0];MARCOM_general;pos;joy
ho_nl_e_0440;8;Heerlijk!;['Heerlijk', '!'];['heerlijk', '!'];['ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0];[0];HOTEL_general;pos;joy
ho_nl_e_0442;1;Wat ze doen is eenvoudig maar goed.;['Wat', 'ze', 'doen', 'is', 'eenvoudig', 'maar', 'goed', '.'];['wat', 'ze', 'doen', 'zijn', 'eenvoudig', 'maar', 'goed', '.'];['VNW(vb,pron,3o,ev)', 'VNW(pers,pron,3,mv)', 'WW(pv,tgw,mv)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[4, 5, 6];[4, 5, 6];HOTEL_misc;pos;satisfaction
ho_nl_e_0444;4;Kortom, een hotel om nog eens naar terug te keren.;['Kortom', ',', 'een', 'hotel', 'om', 'nog', 'eens', 'naar', 'terug', 'te', 'keren', '.'];['kortom', ',', 'een', 'hotel', 'om', 'nog', 'eens', 'naar', 'terug', 'te', 'keren', '.'];['BW()', 'LET()', 'LID(onbep)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'BW()', 'BW()', 'VZ(init)', 'BW()', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[3, 4, 5, 6, 7, 8, 9, 10];[3, 4, 5, 6, 7, 8, 9, 10];HOTEL_general;pos;trust
ho_nl_e_0447;1;Familiehotelletje.;['Familiehotelletje', '.'];['familiehotel', '.'];['N(soort,ev,dim,onz,stan)', 'LET()'];;;;;;
ho_nl_e_0447;3;De ontvangst was zeer goed.;['De', 'ontvangst', 'was', 'zeer', 'goed', '.'];['de', 'ontvangst', 'zijn', 'zeer', 'goed', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[3, 4];PERSONNEL_hospitality;very_pos;satisfaction
ho_nl_e_0450;4;Kamer als op plaatje was het zeker niet.;['Kamer', 'als', 'op', 'plaatje', 'was', 'het', 'zeker', 'niet', '.'];['kamer', 'als', 'op', 'plaatje', 'zijn', 'het', 'zeker', 'niet', '.'];['N(soort,ev,basis,zijd,stan)', 'VG(onder)', 'VZ(init)', 'N(soort,ev,dim,onz,stan)', 'WW(pv,verl,ev)', 'VNW(pers,pron,3,ev,onz)', 'ADJ(vrij,basis,zonder)', 'BW()', 'LET()'];asp_sent;[0];[1, 2, 3, 4, 5, 6, 7];ROOM_ambiance;neg;distrust
ho_nl_e_0450;6;Ontbijt;['Ontbijt'];['ontbijten'];['WW(pv,tgw,ev)'];;;;;;
ho_nl_e_0452;6;Heel vervelend.;['Heel', 'vervelend', '.'];['heel', 'vervelen', '.'];['ADJ(vrij,basis,zonder)', 'WW(od,vrij,zonder)', 'LET()'];NULL;[0, 1];[0, 1];ROOM_misc;very_neg;anger
ho_nl_e_0452;9;Dat kan in hoogseizoen niet.;['Dat', 'kan', 'in', 'hoogseizoen', 'niet', '.'];['dat', 'kunnen', 'in', 'hoogseizoen', 'niet', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,tgw,ev)', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'BW()', 'LET()'];;;;;;
ho_nl_e_0456;9;Dat was echt te krap.;['Dat', 'was', 'echt', 'te', 'krap', '.'];['dat', 'zijn', 'echt', 'te', 'krap', '.'];['VNW(aanw,pron,3o,ev)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[2, 3, 4];[2, 3, 4];AMENITIES_availability;very_neg;dissatisfaction
ho_nl_e_0457;4;De keuken was prima compleet.;['De', 'keuken', 'was', 'prima', 'compleet', '.'];['de', 'keuken', 'zijn', 'prima', 'compleet', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[3, 4];AMENITIES_availability;very_pos;satisfaction
ho_nl_e_0457;6;Wifi zouden ze moeten herzien.;['Wifi', 'zouden', 'ze', 'moeten', 'herzien', '.'];['Wifi', 'zullen', 'ze', 'moeten', 'herzien', '.'];['N(eigen,ev,basis,zijd,stan)', 'WW(pv,verl,mv)', 'VNW(pers,pron,3,mv)', 'WW(inf,vrij,zonder)', 'WW(inf,vrij,zonder)', 'LET()'];asp_sent;[0];[1, 2, 3, 4];FACILITIES_misc;neg;dissatisfaction
ho_nl_e_0457;7;Ze vragen er veel geld voor.;['Ze', 'vragen', 'er', 'veel', 'geld', 'voor', '.'];['ze', 'vragen', 'er', 'veel', 'geld', 'voor', '.'];['VNW(pers,pron,3,mv)', 'WW(pv,tgw,mv)', 'VNW(aanw,adv-pron,3,getal)', 'VNW(onbep,grad,basis)', 'N(soort,ev,basis,onz,stan)', 'VZ(fin)', 'LET()'];NULL;[1, 2, 3, 4, 5];[1, 2, 3, 4, 5];HOTEL_price;neg;dissatisfaction
ho_nl_e_0463;2;Zeer slecht!;['Zeer', 'slecht', '!'];['zeer', 'slecht', '!'];['BW()', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];PERSONNEL_hospitality;very_neg;anger
ho_nl_e_0463;3;1 keer nooit meer.;['1', 'keer', 'nooit', 'meer', '.'];['1', 'keer', 'nooit', 'veel', '.'];['TW(hoofd,prenom,stan)', 'N(soort,ev,basis,genus,stan)', 'BW()', 'VNW(onbep,grad,comp)', 'LET()'];NULL;[2, 3];[2, 3];HOTEL_general;neg;anger
ho_nl_e_0464;1;Onwaarschijnlijk lijkt me.;['Onwaarschijnlijk', 'lijkt', 'me', '.'];['onwaarschijnlijk', 'lijken', 'me', '.'];['ADJ(vrij,basis,zonder)', 'WW(pv,tgw,met-t)', 'VNW(pr,pron,1,ev)', 'LET()'];;;;;;
ho_nl_e_0464;4;Behang kapot, kamer ruikt muf.;['Behang', 'kapot', ',', 'kamer', 'ruikt', 'muf', '.'];['behang', 'kapot', ',', 'kamer', 'ruiken', 'muf', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,met-t)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[0];[1];ROOM_general;neg;dissatisfaction
ho_nl_e_0464;4;Behang kapot, kamer ruikt muf.;['Behang', 'kapot', ',', 'kamer', 'ruikt', 'muf', '.'];['behang', 'kapot', ',', 'kamer', 'ruiken', 'muf', '.'];['ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,tgw,met-t)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[3];[4, 5];ROOM_cleanliness;neg;dissatisfaction
ho_nl_e_0465;2;Een hoogslaper en een soort ‘onderzeeboot’ bed zijn niet echt aangenaam.;"['Een', 'hoogslaper', 'en', 'een', 'soort', ""'"", 'onderzeeboot', ""'"", 'bed', 'zijn', 'niet', 'echt', 'aangenaam', '.']";"['een', 'hoogslaper', 'en', 'een', 'soort', ""'"", 'onderzeeboot', ""'"", 'bed', 'zijn', 'niet', 'echt', 'aangenaam', '.']";['LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'LID(onbep)', 'N(soort,ev,basis,genus,stan)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'LET()', 'N(soort,ev,basis,onz,stan)', 'WW(pv,tgw,mv)', 'BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[1];[10, 11, 12];AMENITIES_comfort;neg;dissatisfaction
ho_nl_e_0465;2;Een hoogslaper en een soort ‘onderzeeboot’ bed zijn niet echt aangenaam.;"['Een', 'hoogslaper', 'en', 'een', 'soort', ""'"", 'onderzeeboot', ""'"", 'bed', 'zijn', 'niet', 'echt', 'aangenaam', '.']";"['een', 'hoogslaper', 'en', 'een', 'soort', ""'"", 'onderzeeboot', ""'"", 'bed', 'zijn', 'niet', 'echt', 'aangenaam', '.']";['LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'LID(onbep)', 'N(soort,ev,basis,genus,stan)', 'LET()', 'N(soort,ev,basis,zijd,stan)', 'LET()', 'N(soort,ev,basis,onz,stan)', 'WW(pv,tgw,mv)', 'BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[5, 6, 7, 8];[10, 11, 12];AMENITIES_comfort;neg;dissatisfaction
ho_nl_e_0469;0;Redelijke kamers.;['Redelijke', 'kamers', '.'];['redelijk', 'kamer', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,mv,basis)', 'LET()'];asp_sent;[1];[0];ROOM_general;neu;neutral
ho_nl_e_0470;0;De kamer was ruim genoeg.;['De', 'kamer', 'was', 'ruim', 'genoeg', '.'];['de', 'kamer', 'zijn', 'ruim', 'genoeg', '.'];['LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(pv,verl,ev)', 'ADJ(vrij,basis,zonder)', 'BW()', 'LET()'];asp_sent;[1];[3, 4];ROOM_comfort;neu;satisfaction
ho_nl_e_0473;1;Gezellige, aardige bediening.;['Gezellige', ',', 'aardige', 'bediening', '.'];['gezellig', ',', 'aardig', 'bediening', '.'];['ADJ(prenom,basis,met-e,stan)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[3];[2];PERSONNEL_friendliness;neg;satisfaction
ho_nl_e_0473;1;Gezellige, aardige bediening.;['Gezellige', ',', 'aardige', 'bediening', '.'];['gezellig', ',', 'aardig', 'bediening', '.'];['ADJ(prenom,basis,met-e,stan)', 'LET()', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[3];[0];PERSONNEL_hospitality;pos;satisfaction
ho_nl_e_0475;1;Dank aan de VVV.;['Dank', 'aan', 'de', 'VVV', '.'];['dank', 'aan', 'de', 'VVV', '.'];['N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'LID(bep)', 'N(eigen,ev,basis,zijd,stan)', 'LET()'];;;;;;
ho_nl_e_0476;4;Honden zijn welkom!!;['Honden', 'zijn', 'welkom', '!', '!'];['hond', 'zijn', 'welkom', '!', '!'];['N(soort,mv,basis)', 'WW(pv,tgw,mv)', 'ADJ(vrij,basis,zonder)', 'LET()', 'LET()'];NULL;[0, 1, 2];[0, 1, 2];HOTEL_misc;pos;joy
ho_nl_e_0476;5;Een aanrader!;['Een', 'aanrader', '!'];['een', 'aanrader', '!'];['LID(onbep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[1];[1];HOTEL_general;pos;trust
ho_nl_e_0476;6;We gaan zeker terug!;['We', 'gaan', 'zeker', 'terug', '!'];['we', 'gaan', 'zeker', 'terug', '!'];['VNW(pers,pron,1,mv)', 'WW(pv,tgw,mv)', 'ADJ(vrij,basis,zonder)', 'BW()', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];HOTEL_general;pos;trust
ho_nl_e_0477;0;Armoedige bedoening.;['Armoedige', 'bedoening', '.'];['armoedig', 'bedoening', '.'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[0, 1];[0, 1];HOTEL_quality;neg;dissatisfaction
ho_nl_e_0477;1;Ontbijt redelijk maar karig.;['Ontbijt', 'redelijk', 'maar', 'karig', '.'];['ontbijten', 'redelijk', 'maar', 'karig', '.'];['WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[3];FOOD&DRINKS_options;neg;dissatisfaction
ho_nl_e_0477;1;Ontbijt redelijk maar karig.;['Ontbijt', 'redelijk', 'maar', 'karig', '.'];['ontbijten', 'redelijk', 'maar', 'karig', '.'];['WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[1];FOOD&DRINKS_quality;neu;neutral
ho_nl_e_0477;2;Niet voor herhaling vatbaar.;['Niet', 'voor', 'herhaling', 'vatbaar', '.'];['niet', 'voor', 'herhaling', 'vatbaar', '.'];['BW()', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1, 2, 3];[0, 1, 2, 3];HOTEL_general;neg;distrust
ho_nl_e_0477;6;Daardoor ook overal vliegen.;['Daardoor', 'ook', 'overal', 'vliegen', '.'];['daardoor', 'ook', 'overal', 'vliegen', '.'];['BW()', 'BW()', 'VNW(onbep,adv-pron,3o,getal)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[2, 3];[2, 3];FACILITIES_cleanliness;neg;dissatisfaction
ho_nl_e_0483;2;Ook vlot bereikbaar met de tram.;['Ook', 'vlot', 'bereikbaar', 'met', 'de', 'tram', '.'];['ook', 'vlot', 'bereikbaar', 'met', 'de', 'tram', '.'];['BW()', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'VZ(init)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[1, 2, 3, 4, 5];[1, 2, 3, 4, 5];HOTEL_location;pos;satisfaction
ho_nl_e_0483;4;Vriendelijke gastheer en vrouw!;['Vriendelijke', 'gastheer', 'en', 'vrouw', '!'];['vriendelijk', 'gastheer', 'en', 'vrouw', '!'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];asp_sent;[1, 2, 3];[0];PERSONNEL_friendliness;pos;satisfaction
ho_nl_e_0485;4;Een groot compliment.;['Een', 'groot', 'compliment', '.'];['een', 'groot', 'compliment', '.'];['LID(onbep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,onz,stan)', 'LET()'];asp_sent;[2];[1];HOTEL_general;pos;satisfaction
ho_nl_e_0487;3;We voelden ons koning keizer admiraal....;['We', 'voelden', 'ons', 'koning', 'keizer', 'admiraal', '....'];['we', 'voelen', 'ons', 'koning', 'keizer', 'admiraal', '....'];['VNW(pers,pron,1,mv)', 'WW(pv,verl,mv)', 'VNW(pr,pron,1,mv)', 'N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];;;;;;
ho_nl_e_0488;6;Parkeren gratis.;['Parkeren', 'gratis', '.'];['parkeer', 'gratis', '.'];['N(soort,mv,basis)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[1];FACILITIES_price;pos;satisfaction
ho_nl_e_0494;1;Mooi opgezet en uitstekend schoon.;['Mooi', 'opgezet', 'en', 'uitstekend', 'schoon', '.'];['mooi', 'opzetten', 'en', 'uitstekend', 'schoon', '.'];['ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[0, 1];[0, 1];HOTEL_appearance;pos;satisfaction
ho_nl_e_0494;1;Mooi opgezet en uitstekend schoon.;['Mooi', 'opgezet', 'en', 'uitstekend', 'schoon', '.'];['mooi', 'opzetten', 'en', 'uitstekend', 'schoon', '.'];['ADJ(vrij,basis,zonder)', 'WW(vd,vrij,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[3, 4];[3, 4];HOTEL_cleanliness;very_pos;joy
ho_nl_e_0494;4;Wifi goed.;['Wifi', 'goed', '.'];['Wifi', 'goed', '.'];['N(eigen,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[1];FACILITIES_general;pos;satisfaction
ho_nl_e_0494;5;Complementary coffee & tea zeer gewaardeerd.;['Complementary', 'coffee', '&', 'tea', 'zeer', 'gewaardeerd', '.'];['complementary', 'coffee', '&', 'tea', 'zeer', 'waarderen', '.'];['SPEC(vreemd)', 'SPEC(vreemd)', 'SPEC(symb)', 'BW()', 'BW()', 'WW(vd,vrij,zonder)', 'LET()'];asp_sent;[0, 1, 2, 3];[4, 5];FOOD&DRINKS_availability;very_pos;joy
ho_nl_e_0494;6;Kortom, zeer aan te bevelen!;['Kortom', ',', 'zeer', 'aan', 'te', 'bevelen', '!'];['kortom', ',', 'zeer', 'aan', 'te', 'bevelen', '!'];['BW()', 'LET()', 'BW()', 'VZ(fin)', 'VZ(init)', 'WW(inf,vrij,zonder)', 'LET()'];NULL;[2, 3, 4, 5];[2, 3, 4, 5];HOTEL_general;very_pos;trust
ho_nl_e_0495;2;Personeel is vriendelijk en behulpzaam.;['Personeel', 'is', 'vriendelijk', 'en', 'behulpzaam', '.'];['personeel', 'zijn', 'vriendelijk', 'en', 'behulpzaam', '.'];['N(soort,ev,basis,onz,stan)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[4];PERSONNEL_hospitality;pos;satisfaction
ho_nl_e_0495;2;Personeel is vriendelijk en behulpzaam.;['Personeel', 'is', 'vriendelijk', 'en', 'behulpzaam', '.'];['personeel', 'zijn', 'vriendelijk', 'en', 'behulpzaam', '.'];['N(soort,ev,basis,onz,stan)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[2];PERSONNEL_friendliness;pos;satisfaction
ho_nl_e_0496;4;Ook tijdens mailcontact achteraf werd de klacht gebagatelliseerd en volgde er geen aanbod tot compensatie of bijvoorbeeld een nieuwe gratis overnachting.;['Ook', 'tijdens', 'mailcontact', 'achteraf', 'werd', 'de', 'klacht', 'gebagatelliseerd', 'en', 'volgde', 'er', 'geen', 'aanbod', 'tot', 'compensatie', 'of', 'bijvoorbeeld', 'een', 'nieuwe', 'gratis', 'overnachting', '.'];['ook', 'tijdens', 'mailcontact', 'achteraf', 'worden', 'de', 'klacht', 'bagatelliseren', 'en', 'volgen', 'er', 'geen', 'aanbod', 'tot', 'compensatie', 'of', 'bijvoorbeeld', 'een', 'nieuw', 'gratis', 'overnachting', '.'];['BW()', 'VZ(init)', 'N(soort,ev,basis,onz,stan)', 'BW()', 'WW(pv,verl,ev)', 'LID(bep)', 'N(soort,ev,basis,zijd,stan)', 'WW(vd,vrij,zonder)', 'VG(neven)', 'WW(pv,verl,ev)', 'VNW(aanw,adv-pron,3,getal)', 'VNW(onbep,det)', 'N(soort,ev,basis,onz,stan)', 'VZ(init)', 'N(soort,ev,basis,zijd,stan)', 'VG(neven)', 'BW()', 'LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[11, 12, 13, 14];[11, 12, 13, 14];HOTEL_reliability;neg;dissatisfaction
ho_nl_e_0499;3;Lunch is goed.;['Lunch', 'is', 'goed', '.'];['Lunch', 'zijn', 'goed', '.'];['N(eigen,ev,basis,zijd,stan)', 'WW(pv,tgw,ev)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[2];FOOD&DRINKS_quality;pos;satisfaction
ho_nl_e_0499;5;Je krijgt een krap bedje.;['Je', 'krijgt', 'een', 'krap', 'bedje', '.'];['je', 'krijgen', 'een', 'krap', 'bed', '.'];['VNW(pers,pron,2v,ev)', 'WW(pv,tgw,met-t)', 'LID(onbep)', 'ADJ(prenom,basis,zonder)', 'N(soort,ev,dim,onz,stan)', 'LET()'];asp_sent;[4];[3];AMENITIES_comfort;neg;dissatisfaction
ho_nl_e_0500;1;Rolluiken naar beneden.. Geeft nou niet de vrolijkse uitstraling.;['Rolluiken', 'naar', 'beneden', '..', 'Geeft', 'nou', 'niet', 'de', 'vrolijkse', 'uitstraling', '.'];['rolluik', 'naar', 'beneden', '..', 'geven', 'nou', 'niet', 'de', 'vrolijks', 'uitstraling', '.'];['N(soort,mv,basis)', 'VZ(init)', 'VZ(fin)', 'LET()', 'WW(pv,tgw,met-t)', 'BW()', 'BW()', 'LID(bep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[6, 7, 8, 9];[6, 7, 8, 9];HOTEL_appearance;neg;dissatisfaction
ho_nl_e_0501;1;Goede parkeergelegenheid goed de coronaregels toegepast;['Goede', 'parkeergelegenheid', 'goed', 'de', 'coronaregels', 'toegepast'];['goed', 'parkeergelegenheid', 'goed', 'de', 'coronaregel', 'toepassen'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'LID(bep)', 'N(soort,mv,basis)', 'WW(vd,vrij,zonder)'];asp_sent;[1];[0];FACILITIES_general;pos;satisfaction
ho_nl_e_0501;1;Goede parkeergelegenheid goed de coronaregels toegepast;['Goede', 'parkeergelegenheid', 'goed', 'de', 'coronaregels', 'toegepast'];['goed', 'parkeergelegenheid', 'goed', 'de', 'coronaregel', 'toepassen'];['ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'ADJ(vrij,basis,zonder)', 'LID(bep)', 'N(soort,mv,basis)', 'WW(vd,vrij,zonder)'];NULL;[2, 3, 4, 5];[2, 3, 4, 5];HOTEL_reliability;pos;satisfaction
ho_nl_e_0503;8;* Geen ontbijt mogelijk.;['*', 'Geen', 'ontbijt', 'mogelijk', '.'];['*', 'geen', 'ontbijt', 'mogelijk', '.'];['LET()', 'VNW(onbep,det)', 'N(soort,ev,basis,onz,stan)', 'ADJ(vrij,basis,zonder)', 'LET()'];NULL;[1, 2, 3];[1, 2, 3];FOOD&DRINKS_availability;neg;dissatisfaction
ho_nl_e_0503;10;Geen verwijzing naar iets anders?;['Geen', 'verwijzing', 'naar', 'iets', 'anders', '?'];['geen', 'verwijzing', 'naar', 'iets', 'ander', '?'];['VNW(onbep,det)', 'N(soort,ev,basis,zijd,stan)', 'VZ(init)', 'VNW(onbep,pron,3o,ev)', 'ADJ(postnom,basis,met-s)', 'LET()'];NULL;[0, 1, 2, 3, 4];[0, 1, 2, 3, 4];MARCOM_general;neg;dissatisfaction
ho_nl_e_0507;5;Een absolute anrader!;['Een', 'absolute', 'anrader', '!'];['een', 'absoluut', 'anrader', '!'];['LID(onbep)', 'ADJ(prenom,basis,met-e,stan)', 'N(soort,ev,basis,zijd,stan)', 'LET()'];NULL;[1, 2];[1, 2];HOTEL_general;very_pos;trust
ho_nl_e_0511;12;Dames zeer vriendelijk en behulpzaam.;['Dames', 'zeer', 'vriendelijk', 'en', 'behulpzaam', '.'];['dame', 'zeer', 'vriendelijk', 'en', 'behulpzaam', '.'];['N(soort,mv,basis)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[4];PERSONNEL_hospitality;pos;satisfaction
ho_nl_e_0511;12;Dames zeer vriendelijk en behulpzaam.;['Dames', 'zeer', 'vriendelijk', 'en', 'behulpzaam', '.'];['dame', 'zeer', 'vriendelijk', 'en', 'behulpzaam', '.'];['N(soort,mv,basis)', 'BW()', 'ADJ(vrij,basis,zonder)', 'VG(neven)', 'ADJ(vrij,basis,zonder)', 'LET()'];asp_sent;[0];[1, 2];PERSONNEL_friendliness;very_pos;satisfaction
ho_nl_e_0511;13;Toppertjes.;['Toppertjes', '.'];['topper', '.'];['N(soort,mv,dim)', 'LET()'];NULL;[0];[0];PERSONNEL_general;pos;joy
